"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2022/05/07","08:00","4.562","-","-"
"2022/05/07","09:00","4.424","-","-"
"2022/05/07","10:00","4.052","-","-"
"2022/05/07","11:00","3.458","-","-"
"2022/05/07","12:00","2.739","-","-"
"2022/05/07","13:00","2.014","-","-"
"2022/05/07","14:00","1.369","-","-"
"2022/05/07","15:00","0.874","-","-"
"2022/05/07","16:00","0.61","-","-"
"2022/05/07","17:00","0.627","-","-"
"2022/05/07","18:00","0.885","-","-"
"2022/05/07","19:00","1.299","-","-"
"2022/05/07","20:00","1.805","-","-"
"2022/05/07","21:00","2.343","-","-"
"2022/05/07","22:00","2.826","-","-"
"2022/05/07","23:00","3.17","-","-"
"2022/05/08","00:00","3.364","-","-"
"2022/05/08","01:00","3.452","-","-"
"2022/05/08","02:00","3.473","-","-"
"2022/05/08","03:00","3.456","-","-"
"2022/05/08","04:00","3.456","-","-"
"2022/05/08","05:00","3.544","-","-"
"2022/05/08","06:00","3.727","-","-"
"2022/05/08","07:00","3.942","-","-"
"2022/05/08","08:00","4.122","-","-"
"2022/05/08","09:00","4.225","-","-"
"2022/05/08","10:00","4.189","-","-"
"2022/05/08","11:00","3.941","-","-"
"2022/05/08","12:00","3.466","-","-"
"2022/05/08","13:00","2.837","-","-"
"2022/05/08","14:00","2.152","-","-"
"2022/05/08","15:00","1.488","-","-"
"2022/05/08","16:00","0.938","-","-"
"2022/05/08","17:00","0.615","-","-"
"2022/05/08","18:00","0.59","-","-"
"2022/05/08","19:00","0.843","-","-"
"2022/05/08","20:00","1.304","-","-"
"2022/05/08","21:00","1.905","-","-"
"2022/05/08","22:00","2.562","-","-"
"2022/05/08","23:00","3.147","-","-"
"2022/05/09","00:00","3.546","-","-"
"2022/05/09","01:00","3.731","-","-"
"2022/05/09","02:00","3.737","-","-"
"2022/05/09","03:00","3.607","-","-"
"2022/05/09","04:00","3.4","-","-"
"2022/05/09","05:00","3.219","-","-"
"2022/05/09","06:00","3.172","-","-"
"2022/05/09","07:00","3.286","-","-"
"2022/05/09","08:00","3.51","-","-"
"2022/05/09","09:00","3.777","-","-"
"2022/05/09","10:00","4.017","-","-"
"2022/05/09","11:00","4.125","-","-"
"2022/05/09","12:00","3.991","-","-"
"2022/05/09","13:00","3.581","-","-"
"2022/05/09","14:00","2.958","-","-"
"2022/05/09","15:00","2.225","-","-"
"2022/05/09","16:00","1.481","-","-"
"2022/05/09","17:00","0.86","-","-"
"2022/05/09","18:00","0.513","-","-"
"2022/05/09","19:00","0.526","-","-"
"2022/05/09","20:00","0.878","-","-"
"2022/05/09","21:00","1.484","-","-"
"2022/05/09","22:00","2.249","-","-"
"2022/05/09","23:00","3.038","-","-"
"2022/05/10","00:00","3.679","-","-"
"2022/05/10","01:00","4.038","-","-"
"2022/05/10","02:00","4.089","-","-"
"2022/05/10","03:00","3.886","-","-"
"2022/05/10","04:00","3.508","-","-"
"2022/05/10","05:00","3.065","-","-"
"2022/05/10","06:00","2.718","-","-"
"2022/05/10","07:00","2.603","-","-"
"2022/05/10","08:00","2.75","-","-"
"2022/05/10","09:00","3.093","-","-"
"2022/05/10","10:00","3.535","-","-"
"2022/05/10","11:00","3.957","-","-"
"2022/05/10","12:00","4.203","-","-"
"2022/05/10","13:00","4.131","-","-"
"2022/05/10","14:00","3.707","-","-"
"2022/05/10","15:00","3.012","-","-"
"2022/05/10","16:00","2.175","-","-"
"2022/05/10","17:00","1.34","-","-"
"2022/05/10","18:00","0.69","-","-"
"2022/05/10","19:00","0.403","-","-"
"2022/05/10","20:00","0.559","-","-"
"2022/05/10","21:00","1.108","-","-"
"2022/05/10","22:00","1.928","-","-"
"2022/05/10","23:00","2.871","-","-"
"2022/05/11","00:00","3.745","-","-"
"2022/05/11","01:00","4.343","-","-"
"2022/05/11","02:00","4.532","-","-"
"2022/05/11","03:00","4.32","-","-"
"2022/05/11","04:00","3.805","-","-"
"2022/05/11","05:00","3.124","-","-"
"2022/05/11","06:00","2.455","-","-"
"2022/05/11","07:00","2.004","-","-"
"2022/05/11","08:00","1.919","-","-"
"2022/05/11","09:00","2.205","-","-"
"2022/05/11","10:00","2.754","-","-"
"2022/05/11","11:00","3.419","-","-"
"2022/05/11","12:00","4.022","-","-"
"2022/05/11","13:00","4.359","-","-"
"2022/05/11","14:00","4.278","-","-"
"2022/05/11","15:00","3.768","-","-"
"2022/05/11","16:00","2.951","-","-"
"2022/05/11","17:00","2.002","-","-"
"2022/05/11","18:00","1.12","-","-"
"2022/05/11","19:00","0.525","-","-"
"2022/05/11","20:00","0.402","-","-"
"2022/05/11","21:00","0.798","-","-"
"2022/05/11","22:00","1.608","-","-"
"2022/05/11","23:00","2.654","-","-"
"2022/05/12","00:00","3.727","-","-"
"2022/05/12","01:00","4.587","-","-"
"2022/05/12","02:00","5.012","-","-"
"2022/05/12","03:00","4.903","-","-"
"2022/05/12","04:00","4.324","-","-"
"2022/05/12","05:00","3.444","-","-"
"2022/05/12","06:00","2.466","-","-"
"2022/05/12","07:00","1.63","-","-"
"2022/05/12","08:00","1.171","-","-"
"2022/05/12","09:00","1.218","-","-"
"2022/05/12","10:00","1.726","-","-"
"2022/05/12","11:00","2.528","-","-"
"2022/05/12","12:00","3.416","-","-"
"2022/05/12","13:00","4.157","-","-"
"2022/05/12","14:00","4.517","-","-"
"2022/05/12","15:00","4.358","-","-"
"2022/05/12","16:00","3.719","-","-"
"2022/05/12","17:00","2.778","-","-"
"2022/05/12","18:00","1.761","-","-"
"2022/05/12","19:00","0.912","-","-"
"2022/05/12","20:00","0.473","-","-"
"2022/05/12","21:00","0.607","-","-"
"2022/05/12","22:00","1.3","-","-"
"2022/05/12","23:00","2.38","-","-"
"2022/05/13","00:00","3.603","-","-"
"2022/05/13","01:00","4.707","-","-"
"2022/05/13","02:00","5.426","-","-"
"2022/05/13","03:00","5.553","-","-"
"2022/05/13","04:00","5.049","-","-"
"2022/05/13","05:00","4.059","-","-"
"2022/05/13","06:00","2.822","-","-"
"2022/05/13","07:00","1.609","-","-"
"2022/05/13","08:00","0.7","-","-"
"2022/05/13","09:00","0.334","-","-"
"2022/05/13","10:00","0.593","-","-"
"2022/05/13","11:00","1.364","-","-"
"2022/05/13","12:00","2.416","-","-"
"2022/05/13","13:00","3.483","-","-"
"2022/05/13","14:00","4.292","-","-"
"2022/05/13","15:00","4.607","-","-"
"2022/05/13","16:00","4.33","-","-"
"2022/05/13","17:00","3.561","-","-"
"2022/05/13","18:00","2.538","-","-"
"2022/05/13","19:00","1.532","-","-"
"2022/05/13","20:00","0.812","-","-"
"2022/05/13","21:00","0.617","-","-"
"2022/05/13","22:00","1.059","-","-"
"2022/05/13","23:00","2.049","-","-"
"2022/05/14","00:00","3.343","-","-"
"2022/05/14","01:00","4.645","-","-"
"2022/05/14","02:00","5.66","-","-"
"2022/05/14","03:00","6.119","-","-"
"2022/05/14","04:00","5.862","-","-"
"2022/05/14","05:00","4.93","-","-"
"2022/05/14","06:00","3.55","-","-"
"2022/05/14","07:00","2.028","-","-"
"2022/05/14","08:00","0.679","-","-"
"2022/05/14","09:00","-0.197","-","-"
"2022/05/14","10:00","-0.39","-","-"
"2022/05/14","11:00","0.118","-","-"
"2022/05/14","12:00","1.141","-","-"
"2022/05/14","13:00","2.39","-","-"
"2022/05/14","14:00","3.561","-","-"
"2022/05/14","15:00","4.366","-","-"
"2022/05/14","16:00","4.587","-","-"
"2022/05/14","17:00","4.186","-","-"
"2022/05/14","18:00","3.329","-","-"
"2022/05/14","19:00","2.299","-","-"
"2022/05/14","20:00","1.394","-","-"
"2022/05/14","21:00","0.886","-","-"
"2022/05/14","22:00","0.981","-","-"
"2022/05/14","23:00","1.725","-","-"
"2022/05/15","00:00","2.953","-","-"
"2022/05/15","01:00","4.36","-","-"
"2022/05/15","02:00","5.621","-","-"
"2022/05/15","03:00","6.434","-","-"
"2022/05/15","04:00","6.557","-","-"
"2022/05/15","05:00","5.895","-","-"
"2022/05/15","06:00","4.574","-","-"
"2022/05/15","07:00","2.892","-","-"
"2022/05/15","08:00","1.198","-","-"
"2022/05/15","09:00","-0.172","-","-"
"2022/05/15","10:00","-0.929","-","-"
"2022/05/15","11:00","-0.911","-","-"
"2022/05/15","12:00","-0.171","-","-"
"2022/05/15","13:00","1.043","-","-"
"2022/05/15","14:00","2.405","-","-"
"2022/05/15","15:00","3.595","-","-"
"2022/05/15","16:00","4.334","-","-"
"2022/05/15","17:00","4.447","-","-"
"2022/05/15","18:00","3.955","-","-"
"2022/05/15","19:00","3.08","-","-"
"2022/05/15","20:00","2.13","-","-"
"2022/05/15","21:00","1.403","-","-"
"2022/05/15","22:00","1.149","-","-"
"2022/05/15","23:00","1.525","-","-"
